date_time,water_level,sigma,o,f,r,l,quality 
2017-07-18 08:36,602.972,0.020,0,0,0,0,p
2017-07-18 08:42,603.009,0.026,0,0,0,0,p
2017-07-18 08:48,603.064,0.003,0,0,0,0,p
2017-07-18 08:54,603.179,0.013,0,0,0,0,p
2017-07-18 09:00,603.278,0.010,0,0,0,0,p
2017-07-18 09:06,603.264,0.016,0,0,0,0,p
2017-07-18 09:12,603.179,0.010,0,0,0,0,p
2017-07-18 09:18,603.278,0.013,0,0,0,0,p
2017-07-18 09:24,603.369,0.010,0,0,0,0,p
2017-07-18 09:30,603.301,0.016,0,0,0,0,p
2017-07-18 09:36,603.212,0.003,0,0,0,0,p
2017-07-18 09:42,603.271,0.003,0,0,0,0,p
2017-07-18 09:48,603.271,0.020,0,0,0,0,p
2017-07-18 09:54,603.291,0.010,0,0,0,0,p
2017-07-18 10:00,603.337,0.010,0,0,0,0,p
2017-07-18 10:06,603.350,0.026,0,0,0,0,p
2017-07-18 10:12,603.284,0.010,0,0,0,0,p
2017-07-18 10:18,603.245,0.020,0,0,0,0,p
2017-07-18 10:24,603.291,0.010,1,0,0,0,p
2017-07-18 10:30,603.278,0.010,0,0,0,0,p
2017-07-18 10:36,603.173,0.016,0,0,0,0,p
2017-07-18 10:42,603.114,0.020,0,0,0,0,p
2017-07-18 10:48,603.127,0.007,0,0,0,0,p
2017-07-18 10:54,603.264,0.007,0,0,0,0,p
2017-07-18 11:00,603.255,0.016,0,0,0,0,p
2017-07-18 11:06,603.110,0.020,0,0,0,0,p
2017-07-18 11:12,603.156,0.007,0,0,0,0,p
2017-07-18 11:18,603.245,0.013,0,0,0,0,p
2017-07-18 11:24,603.173,0.016,0,0,0,0,p
2017-07-18 11:30,603.087,0.020,0,0,0,0,p
2017-07-18 11:36,603.022,0.010,0,0,0,0,p
2017-07-18 11:42,603.038,0.010,0,0,0,0,p
2017-07-18 11:48,603.041,0.007,0,0,0,0,p
2017-07-18 11:54,602.943,0.020,0,0,0,0,p
2017-07-18 12:00,602.858,0.010,0,0,0,0,p
2017-07-18 12:06,602.858,0.016,0,0,0,0,p
2017-07-18 12:12,602.917,0.013,0,0,0,0,p
2017-07-18 12:18,602.927,0.010,0,0,0,0,p
2017-07-18 12:24,602.864,0.010,0,0,0,0,p
2017-07-18 12:30,602.795,0.010,0,0,0,0,p
2017-07-18 12:36,602.861,0.023,0,0,0,0,p
2017-07-18 12:42,602.900,0.000,1,0,0,0,p
2017-07-18 12:48,602.923,0.010,0,0,0,0,p
2017-07-18 12:54,602.995,0.020,0,0,0,0,p
2017-07-18 13:00,603.012,0.000,1,0,0,0,p
2017-07-18 13:06,602.982,0.013,0,0,0,0,p
2017-07-18 13:12,603.048,0.013,0,0,0,0,p
2017-07-18 13:18,603.100,0.010,0,0,0,0,p
2017-07-18 13:24,603.179,0.020,0,0,0,0,p
2017-07-18 13:30,603.182,0.003,0,0,0,0,p
2017-07-18 13:36,603.143,0.003,0,0,0,0,p
2017-07-18 13:42,603.205,0.016,0,0,0,0,p
2017-07-18 13:48,603.274,0.003,1,0,0,0,p
2017-07-18 13:54,603.258,0.013,0,0,0,0,p
2017-07-18 14:00,603.179,0.013,0,0,0,0,p
2017-07-18 14:06,603.173,0.003,0,0,0,0,p
2017-07-18 14:12,603.228,0.003,0,0,0,0,p
2017-07-18 14:18,603.146,0.023,0,0,0,0,p
2017-07-18 14:24,603.005,0.016,0,0,0,0,p
2017-07-18 14:30,603.002,0.000,0,0,0,0,p
2017-07-18 14:36,603.025,0.007,0,0,0,0,p
2017-07-18 14:42,602.999,0.003,0,0,0,0,p
2017-07-18 14:48,602.946,0.016,0,0,0,0,p
2017-07-18 14:54,602.904,0.003,0,0,0,0,p
2017-07-18 15:00,602.969,0.003,1,0,0,0,p
2017-07-18 15:06,602.976,0.003,0,0,0,0,p
2017-07-18 15:12,603.038,0.007,0,0,0,0,p
2017-07-18 15:18,603.071,0.007,0,0,0,0,p
2017-07-18 15:24,603.068,0.000,0,0,0,0,p
2017-07-18 15:30,603.035,0.007,0,0,0,0,p
2017-07-18 15:36,603.081,0.010,0,0,0,0,p
2017-07-18 15:42,603.173,0.013,0,0,0,0,p
2017-07-18 15:48,603.199,0.003,0,0,0,0,p
2017-07-18 15:54,603.166,0.007,0,0,0,0,p
2017-07-18 16:00,603.123,0.010,0,0,0,0,p
2017-07-18 16:06,603.091,0.007,0,0,0,0,p
2017-07-18 16:12,603.068,0.007,0,0,0,0,p
2017-07-18 16:18,603.140,0.023,0,0,0,0,p
2017-07-18 16:24,603.219,0.007,0,0,0,0,p
2017-07-18 16:30,603.199,0.013,0,0,0,0,p
2017-07-18 16:36,603.225,0.010,0,0,0,0,p
2017-07-18 16:42,603.268,0.007,0,0,0,0,p
2017-07-18 16:48,603.278,0.003,0,0,0,0,p
2017-07-18 16:54,603.330,0.013,0,0,0,0,p
2017-07-18 17:00,603.373,0.003,0,0,0,0,p
2017-07-18 17:06,603.448,0.010,0,0,0,0,p
2017-07-18 17:12,603.465,0.007,0,0,0,0,p
2017-07-18 17:18,603.373,0.016,0,0,0,0,p
2017-07-18 17:24,603.363,0.000,1,0,0,0,p
2017-07-18 17:30,603.356,0.003,0,0,0,0,p
2017-07-18 17:36,603.350,0.010,0,0,0,0,p
2017-07-18 17:42,603.399,0.003,0,0,0,0,p
2017-07-18 17:48,603.396,0.003,0,0,0,0,p
2017-07-18 17:54,603.419,0.003,0,0,0,0,p
2017-07-18 18:00,603.346,0.016,0,0,0,0,p
2017-07-18 18:06,603.241,0.003,0,0,0,0,p
2017-07-18 18:12,603.330,0.023,0,0,0,0,p
2017-07-18 18:18,603.376,0.007,0,0,0,0,p
2017-07-18 18:24,603.235,0.016,0,0,0,0,p
2017-07-18 18:30,603.176,0.010,0,0,0,0,p
2017-07-18 18:36,603.169,0.003,0,0,0,0,p
2017-07-18 18:42,603.189,0.013,0,0,0,0,p
2017-07-18 18:48,603.222,0.003,0,0,0,0,p
2017-07-18 18:54,603.163,0.013,0,0,0,0,p
2017-07-18 19:00,603.156,0.007,0,0,0,0,p
2017-07-18 19:06,603.255,0.016,0,0,0,0,p
2017-07-18 19:12,603.301,0.010,0,0,0,0,p
2017-07-18 19:18,603.294,0.013,0,0,0,0,p
2017-07-18 19:24,603.209,0.020,0,0,0,0,p
2017-07-18 19:30,603.156,0.010,0,0,0,0,p
2017-07-18 19:36,603.258,0.013,0,0,0,0,p
2017-07-18 19:42,603.248,0.020,0,0,0,0,p
2017-07-18 19:48,603.189,0.010,0,0,0,0,p
2017-07-18 19:54,603.114,0.016,0,0,0,0,p
2017-07-18 20:00,603.002,0.020,0,0,0,0,p
2017-07-18 20:06,603.015,0.013,0,0,0,0,p
2017-07-18 20:12,603.051,0.010,0,0,0,0,p
2017-07-18 20:18,603.012,0.003,0,0,0,0,p
2017-07-18 20:24,603.048,0.007,0,0,0,0,p
2017-07-18 20:30,603.035,0.007,0,0,0,0,p
2017-07-18 20:36,603.110,0.016,0,0,0,0,p
2017-07-18 20:42,603.182,0.000,0,0,0,0,p
2017-07-18 20:48,603.114,0.020,0,0,0,0,p
2017-07-18 20:54,603.041,0.003,0,0,0,0,p
2017-07-18 21:00,603.048,0.007,0,0,0,0,p
2017-07-18 21:06,603.133,0.016,0,0,0,0,p
2017-07-18 21:12,603.163,0.013,0,0,0,0,p
2017-07-18 21:18,602.995,0.030,0,0,0,0,p
2017-07-18 21:24,602.877,0.003,0,0,0,0,p
2017-07-18 21:30,602.963,0.016,0,0,0,0,p
2017-07-18 21:36,603.015,0.003,1,0,0,0,p
2017-07-18 21:42,602.959,0.000,1,0,0,0,p
2017-07-18 21:48,602.927,0.020,0,0,0,0,p
2017-07-18 21:54,602.795,0.023,0,0,0,0,p
2017-07-18 22:00,602.854,0.007,0,0,0,0,p
2017-07-18 22:06,602.871,0.020,0,0,0,0,p
2017-07-18 22:12,602.717,0.030,0,0,0,0,p
2017-07-18 22:18,602.674,0.013,0,0,0,0,p
2017-07-18 22:24,602.766,0.020,0,0,0,0,p
2017-07-18 22:30,602.625,0.007,0,0,0,0,p
2017-07-18 22:36,602.651,0.013,0,0,0,0,p
2017-07-18 22:42,602.671,0.026,0,0,0,0,p
2017-07-18 22:48,602.746,0.007,0,0,0,0,p
2017-07-18 22:54,602.838,0.007,0,0,0,0,p
2017-07-18 23:00,602.795,0.020,0,0,0,0,p
2017-07-18 23:06,602.841,0.010,0,0,0,0,p
2017-07-18 23:12,602.959,0.000,0,0,0,0,p
2017-07-18 23:18,602.910,0.010,0,0,0,0,p
2017-07-18 23:24,602.953,0.010,0,0,0,0,p
2017-07-18 23:30,603.018,0.010,0,0,0,0,p
2017-07-18 23:36,603.048,0.007,0,0,0,0,p
2017-07-18 23:42,603.071,0.013,0,0,0,0,p
2017-07-18 23:48,603.074,0.010,0,0,0,0,p
2017-07-18 23:54,603.130,0.016,0,0,0,0,p
2017-07-19 00:00,603.196,0.020,0,0,0,0,p
2017-07-19 00:06,603.251,0.020,0,0,0,0,p
2017-07-19 00:12,603.278,0.003,0,0,0,0,p
2017-07-19 00:18,603.251,0.003,0,0,0,0,p
2017-07-19 00:24,603.258,0.026,0,0,0,0,p
2017-07-19 00:30,603.406,0.026,0,0,0,0,p
2017-07-19 00:36,603.451,0.010,0,0,0,0,p
2017-07-19 00:42,603.376,0.007,0,0,0,0,p
2017-07-19 00:48,603.386,0.016,0,0,0,0,p
2017-07-19 00:54,603.465,0.010,0,0,0,0,p
2017-07-19 01:00,603.507,0.007,0,0,0,0,p
2017-07-19 01:06,603.471,0.016,0,0,0,0,p
2017-07-19 01:12,603.478,0.010,0,0,0,0,p
2017-07-19 01:18,603.543,0.007,0,0,0,0,p
2017-07-19 01:24,603.448,0.023,0,0,0,0,p
2017-07-19 01:30,603.363,0.013,0,0,0,0,p
2017-07-19 01:36,603.363,0.000,1,0,0,0,p
2017-07-19 01:42,603.353,0.010,0,0,0,0,p
2017-07-19 01:48,603.314,0.007,0,0,0,0,p
2017-07-19 01:54,603.248,0.013,0,0,0,0,p
2017-07-19 02:00,603.202,0.003,0,0,0,0,p
2017-07-19 02:06,603.212,0.000,0,0,0,0,p
2017-07-19 02:12,603.150,0.010,0,0,0,0,p
2017-07-19 02:18,603.156,0.010,0,0,0,0,p
2017-07-19 02:24,603.222,0.003,0,0,0,0,p
2017-07-19 02:30,603.133,0.016,0,0,0,0,p
2017-07-19 02:36,603.077,0.000,0,0,0,0,p
2017-07-19 02:42,603.048,0.003,0,0,0,0,p
2017-07-19 02:48,603.048,0.013,0,0,0,0,p
2017-07-19 02:54,603.087,0.003,0,0,0,0,p
2017-07-19 03:00,603.028,0.013,0,0,0,0,p
2017-07-19 03:06,603.005,0.007,0,0,0,0,p
2017-07-19 03:12,603.068,0.010,0,0,0,0,p
2017-07-19 03:18,603.054,0.000,0,0,0,0,p
2017-07-19 03:24,603.045,0.000,1,0,0,0,p
2017-07-19 03:30,603.081,0.010,0,0,0,0,p
2017-07-19 03:36,603.136,0.003,0,0,0,0,p
2017-07-19 03:42,603.153,0.003,1,0,0,0,p
2017-07-19 03:48,603.114,0.000,1,0,0,0,p
2017-07-19 03:54,603.143,0.010,0,0,0,0,p
2017-07-19 04:00,603.176,0.000,0,0,0,0,p
2017-07-19 04:06,603.179,0.000,0,0,0,0,p
2017-07-19 04:12,603.209,0.000,1,0,0,0,p
2017-07-19 04:18,603.205,0.000,1,0,0,0,p
2017-07-19 04:24,603.136,0.013,0,0,0,0,p
2017-07-19 04:30,603.107,0.000,0,0,0,0,p
2017-07-19 04:36,603.127,0.010,0,0,0,0,p
2017-07-19 04:42,603.091,0.007,0,0,0,0,p
2017-07-19 04:48,603.146,0.007,0,0,0,0,p
2017-07-19 04:54,603.058,0.026,0,0,0,0,p
2017-07-19 05:00,602.910,0.013,0,0,0,0,p
2017-07-19 05:06,602.976,0.020,0,0,0,0,p
2017-07-19 05:12,602.999,0.007,0,0,0,0,p
2017-07-19 05:18,602.949,0.000,1,0,0,0,p
2017-07-19 05:24,602.881,0.003,0,0,0,0,p
2017-07-19 05:30,602.854,0.016,0,0,0,0,p
2017-07-19 05:36,602.861,0.007,0,0,0,0,p
2017-07-19 05:42,602.851,0.007,0,0,0,0,p
2017-07-19 05:48,602.815,0.007,0,0,0,0,p
2017-07-19 05:54,602.776,0.003,0,0,0,0,p
2017-07-19 06:00,602.789,0.010,0,0,0,0,p
2017-07-19 06:06,602.785,0.003,0,0,0,0,p
2017-07-19 06:12,602.740,0.003,1,0,0,0,p
2017-07-19 06:18,602.720,0.010,0,0,0,0,p
2017-07-19 06:24,602.776,0.016,0,0,0,0,p
2017-07-19 06:30,602.841,0.010,0,0,0,0,p
2017-07-19 06:36,602.848,0.000,1,0,0,0,p
2017-07-19 06:42,602.838,0.003,0,0,0,0,p
2017-07-19 06:48,602.874,0.013,0,0,0,0,p
2017-07-19 06:54,602.946,0.003,1,0,0,0,p
2017-07-19 07:00,602.989,0.003,0,0,0,0,p
2017-07-19 07:06,603.028,0.003,1,0,0,0,p
2017-07-19 07:12,603.077,0.003,0,0,0,0,p
2017-07-19 07:18,603.087,0.007,0,0,0,0,p
2017-07-19 07:24,603.100,0.010,0,0,0,0,p
2017-07-19 07:30,603.202,0.010,0,0,0,0,p
2017-07-19 07:36,603.278,0.000,0,0,0,0,p
2017-07-19 07:42,603.294,0.000,0,0,0,0,p
2017-07-19 07:48,603.307,0.000,0,0,0,0,p
2017-07-19 07:54,603.337,0.007,0,0,0,0,p
2017-07-19 08:00,603.396,0.000,1,0,0,0,p
2017-07-19 08:06,603.389,0.003,0,0,0,0,p
2017-07-19 08:12,603.386,0.000,0,0,0,0,p
2017-07-19 08:18,603.396,0.007,0,0,0,0,p
2017-07-19 08:24,603.445,0.007,0,0,0,0,p
2017-07-19 08:30,603.451,0.003,0,0,0,0,p
2017-07-19 08:36,603.399,0.003,0,0,0,0,p
2017-07-19 08:42,603.386,0.007,0,0,0,0,p
2017-07-19 08:48,603.383,0.003,0,0,0,0,p
2017-07-19 08:54,603.320,0.007,0,0,0,0,p
2017-07-19 09:00,603.284,0.007,0,0,0,0,p
2017-07-19 09:06,603.287,0.007,0,0,0,0,p
2017-07-19 09:12,603.159,0.023,0,0,0,0,p
2017-07-19 09:18,603.061,0.000,0,0,0,0,p
2017-07-19 09:24,603.091,0.003,1,0,0,0,p
2017-07-19 09:30,603.091,0.003,0,0,0,0,p
2017-07-19 09:36,603.015,0.013,0,0,0,0,p
2017-07-19 09:42,602.943,0.007,0,0,0,0,p
2017-07-19 09:48,602.946,0.007,0,0,0,0,p
2017-07-19 09:54,603.002,0.007,0,0,0,0,p
2017-07-19 10:00,603.002,0.003,0,0,0,0,p
2017-07-19 10:06,602.979,0.000,0,0,0,0,p
2017-07-19 10:12,602.969,0.010,0,0,0,0,p
2017-07-19 10:18,602.963,0.003,1,0,0,0,p
2017-07-19 10:24,602.986,0.013,0,0,0,0,p
2017-07-19 10:30,603.022,0.007,0,0,0,0,p
2017-07-19 10:36,603.025,0.003,0,0,0,0,p
2017-07-19 10:42,602.943,0.013,0,0,0,0,p
2017-07-19 10:48,602.946,0.013,0,0,0,0,p
2017-07-19 10:54,602.972,0.007,0,0,0,0,p
2017-07-19 11:00,603.025,0.020,0,0,0,0,p
2017-07-19 11:06,603.015,0.026,0,0,0,0,p
2017-07-19 11:12,602.959,0.010,0,0,0,0,p
2017-07-19 11:18,603.022,0.007,0,0,0,0,p
2017-07-19 11:24,603.068,0.023,0,0,0,0,p
2017-07-19 11:30,603.051,0.026,0,0,0,0,p
2017-07-19 11:36,603.051,0.007,0,0,0,0,p
2017-07-19 11:42,603.110,0.013,0,0,0,0,p
2017-07-19 11:48,603.179,0.010,0,0,0,0,p
2017-07-19 11:54,603.130,0.023,0,0,0,0,p
2017-07-19 12:00,603.087,0.010,0,0,0,0,p
2017-07-19 12:06,603.114,0.010,0,0,0,0,p
2017-07-19 12:12,603.153,0.007,0,0,0,0,p
2017-07-19 12:18,603.074,0.020,0,0,0,0,p
2017-07-19 12:24,602.986,0.007,0,0,0,0,p
2017-07-19 12:30,602.979,0.007,0,0,0,0,p
2017-07-19 12:36,602.956,0.007,0,0,0,0,p
2017-07-19 12:42,602.877,0.010,0,0,0,0,p
2017-07-19 12:48,602.762,0.007,0,0,0,0,p
2017-07-19 12:54,602.710,0.007,0,0,0,0,p
2017-07-19 13:00,602.674,0.000,1,0,0,0,p
2017-07-19 13:06,602.661,0.013,0,0,0,0,p
2017-07-19 13:12,602.644,0.007,0,0,0,0,p
2017-07-19 13:18,602.621,0.007,0,0,0,0,p
2017-07-19 13:24,602.657,0.010,0,0,0,0,p
2017-07-19 13:30,602.674,0.010,0,0,0,0,p
2017-07-19 13:36,602.677,0.007,0,0,0,0,p
2017-07-19 13:42,602.707,0.010,0,0,0,0,p
2017-07-19 13:48,602.749,0.007,0,0,0,0,p
2017-07-19 13:54,602.808,0.016,0,0,0,0,p
2017-07-19 14:00,602.890,0.010,0,0,0,0,p
2017-07-19 14:06,602.864,0.013,0,0,0,0,p
2017-07-19 14:12,602.838,0.003,0,0,0,0,p
2017-07-19 14:18,602.887,0.013,0,0,0,0,p
2017-07-19 14:24,602.946,0.007,0,0,0,0,p
2017-07-19 14:30,603.015,0.003,0,0,0,0,p
2017-07-19 14:36,602.979,0.013,0,0,0,0,p
2017-07-19 14:42,602.972,0.003,0,0,0,0,p
2017-07-19 14:48,603.009,0.000,0,0,0,0,p
2017-07-19 14:54,603.018,0.007,0,0,0,0,p
2017-07-19 15:00,603.048,0.000,0,0,0,0,p
2017-07-19 15:06,603.064,0.003,0,0,0,0,p
2017-07-19 15:12,603.146,0.016,0,0,0,0,p
2017-07-19 15:18,603.248,0.003,0,0,0,0,p
2017-07-19 15:24,603.245,0.003,0,0,0,0,p
2017-07-19 15:30,603.245,0.003,0,0,0,0,p
2017-07-19 15:36,603.314,0.010,0,0,0,0,p
2017-07-19 15:42,603.389,0.010,0,0,0,0,p
2017-07-19 15:48,603.501,0.016,0,0,0,0,p
2017-07-19 15:54,603.507,0.010,0,0,0,0,p
2017-07-19 16:00,603.455,0.007,0,0,0,0,p
2017-07-19 16:06,603.507,0.007,0,0,0,0,p
2017-07-19 16:12,603.481,0.013,0,0,0,0,p
2017-07-19 16:18,603.432,0.010,0,0,0,0,p
2017-07-19 16:24,603.451,0.000,0,0,0,0,p
2017-07-19 16:30,603.376,0.016,0,0,0,0,p
2017-07-19 16:36,603.297,0.010,0,0,0,0,p
2017-07-19 16:42,603.251,0.000,0,0,0,0,p
2017-07-19 16:48,603.261,0.003,0,0,0,0,p
2017-07-19 16:54,603.274,0.007,0,0,0,0,p
2017-07-19 17:00,603.291,0.000,1,0,0,0,p
2017-07-19 17:06,603.278,0.000,0,0,0,0,p
2017-07-19 17:12,603.310,0.013,0,0,0,0,p
2017-07-19 17:18,603.376,0.010,0,0,0,0,p
2017-07-19 17:24,603.432,0.007,0,0,0,0,p
2017-07-19 17:30,603.438,0.000,0,0,0,0,p
2017-07-19 17:36,603.415,0.000,0,0,0,0,p
2017-07-19 17:42,603.419,0.000,0,0,0,0,p
2017-07-19 17:48,603.396,0.010,0,0,0,0,p
2017-07-19 17:54,603.369,0.000,1,0,0,0,p
2017-07-19 18:00,603.402,0.003,0,0,0,0,p
2017-07-19 18:06,603.383,0.007,0,0,0,0,p
2017-07-19 18:12,603.310,0.013,0,0,0,0,p
2017-07-19 18:18,603.251,0.007,0,0,0,0,p
2017-07-19 18:24,603.225,0.000,0,0,0,0,p
2017-07-19 18:30,603.225,0.000,0,0,0,0,p
2017-07-19 18:36,603.245,0.000,0,0,0,0,p
2017-07-19 18:42,603.251,0.000,1,0,0,0,p
2017-07-19 18:48,603.261,0.003,0,0,0,0,p
2017-07-19 18:54,603.271,0.000,0,0,0,0,p
2017-07-19 19:00,603.251,0.003,0,0,0,0,p
2017-07-19 19:06,603.320,0.013,0,0,0,0,p
2017-07-19 19:12,603.383,0.007,0,0,0,0,p
2017-07-19 19:18,603.415,0.007,0,0,0,0,p
2017-07-19 19:24,603.412,0.010,0,0,0,0,p
2017-07-19 19:30,603.343,0.010,0,0,0,0,p
2017-07-19 19:36,603.307,0.000,0,0,0,0,p
2017-07-19 19:42,603.307,0.000,0,0,0,0,p
2017-07-19 19:48,603.297,0.000,1,0,0,0,p
2017-07-19 19:54,603.261,0.000,1,0,0,0,p
2017-07-19 20:00,603.232,0.010,0,0,0,0,p
2017-07-19 20:06,603.205,0.026,0,0,0,0,p
2017-07-19 20:12,603.068,0.013,0,0,0,0,p
2017-07-19 20:18,603.054,0.016,0,0,0,0,p
2017-07-19 20:24,603.028,0.013,0,0,0,0,p
2017-07-19 20:30,602.969,0.007,0,0,0,0,p
2017-07-19 20:36,602.949,0.000,0,0,0,0,p
2017-07-19 20:42,602.949,0.013,0,0,0,0,p
2017-07-19 20:48,602.877,0.026,0,0,0,0,p
2017-07-19 20:54,602.864,0.003,1,0,0,0,p
2017-07-19 21:00,602.904,0.013,0,0,0,0,p
2017-07-19 21:06,602.913,0.007,0,0,0,0,p
2017-07-19 21:12,602.956,0.003,0,0,0,0,p
2017-07-19 21:18,602.992,0.003,0,0,0,0,p
2017-07-19 21:24,603.002,0.000,0,0,0,0,p
2017-07-19 21:30,603.051,0.010,0,0,0,0,p
2017-07-19 21:36,603.035,0.003,0,0,0,0,p
2017-07-19 21:42,603.048,0.007,0,0,0,0,p
2017-07-19 21:48,603.051,0.020,0,0,0,0,p
2017-07-19 21:54,602.989,0.020,0,0,0,0,p
2017-07-19 22:00,602.963,0.003,0,0,0,0,p
2017-07-19 22:06,603.054,0.013,0,0,0,0,p
2017-07-19 22:12,603.127,0.003,0,0,0,0,p
2017-07-19 22:18,603.058,0.020,0,0,0,0,p
2017-07-19 22:24,603.015,0.007,0,0,0,0,p
2017-07-19 22:30,603.081,0.020,0,0,0,0,p
2017-07-19 22:36,603.199,0.016,0,0,0,0,p
2017-07-19 22:42,603.255,0.000,0,0,0,0,p
2017-07-19 22:48,603.232,0.003,0,0,0,0,p
2017-07-19 22:54,603.274,0.010,0,0,0,0,p
2017-07-19 23:00,603.330,0.016,0,0,0,0,p
2017-07-19 23:06,603.363,0.003,0,0,0,0,p
2017-07-19 23:12,603.356,0.003,0,0,0,0,p
2017-07-19 23:18,603.396,0.020,0,0,0,0,p
2017-07-19 23:24,603.504,0.013,0,0,0,0,p
2017-07-19 23:30,603.497,0.003,0,0,0,0,p
2017-07-19 23:36,603.438,0.000,0,0,0,0,p
2017-07-19 23:42,603.442,0.000,0,0,0,0,p
2017-07-19 23:48,603.419,0.007,0,0,0,0,p
2017-07-19 23:54,603.406,0.010,0,0,0,0,p
2017-07-20 00:00,603.448,0.003,0,0,0,0,p
2017-07-20 00:06,603.451,0.000,1,0,0,0,p
2017-07-20 00:12,603.432,0.007,0,0,0,0,p
2017-07-20 00:18,603.386,0.013,0,0,0,0,p
2017-07-20 00:24,603.340,0.007,0,0,0,0,p
2017-07-20 00:30,603.346,0.010,0,0,0,0,p
2017-07-20 00:36,603.412,0.007,0,0,0,0,p
2017-07-20 00:42,603.419,0.013,0,0,0,0,p
2017-07-20 00:48,603.330,0.010,0,0,0,0,p
2017-07-20 00:54,603.323,0.007,0,0,0,0,p
2017-07-20 01:00,603.346,0.000,0,0,0,0,p
2017-07-20 01:06,603.353,0.007,0,0,0,0,p
2017-07-20 01:12,603.386,0.000,1,0,0,0,p
2017-07-20 01:18,603.327,0.013,0,0,0,0,p
2017-07-20 01:24,603.284,0.003,0,0,0,0,p
2017-07-20 01:30,603.281,0.000,0,0,0,0,p
2017-07-20 01:36,603.304,0.010,0,0,0,0,p
2017-07-20 01:42,603.320,0.003,0,0,0,0,p
2017-07-20 01:48,603.261,0.007,1,0,0,0,p
2017-07-20 01:54,603.245,0.003,0,0,0,0,p
2017-07-20 02:00,603.258,0.010,0,0,0,0,p
2017-07-20 02:06,603.330,0.013,0,0,0,0,p
2017-07-20 02:12,603.366,0.000,0,0,0,0,p
2017-07-20 02:18,603.366,0.003,0,0,0,0,p
2017-07-20 02:24,603.366,0.007,0,0,0,0,p
2017-07-20 02:30,603.337,0.000,0,0,0,0,p
2017-07-20 02:36,603.333,0.007,0,0,0,0,p
2017-07-20 02:42,603.376,0.003,0,0,0,0,p
2017-07-20 02:48,603.409,0.003,0,0,0,0,p
2017-07-20 02:54,603.360,0.010,0,0,0,0,p
2017-07-20 03:00,603.264,,1,0,0,0,p
2017-07-20 03:06,603.251,0.000,1,0,0,0,p
2017-07-20 03:12,603.209,0.010,0,0,0,0,p
2017-07-20 03:18,603.241,0.010,0,0,0,0,p
2017-07-20 03:24,603.268,0.007,0,0,0,0,p
2017-07-20 03:30,603.156,0.020,0,0,0,0,p
2017-07-20 03:36,603.087,0.007,0,0,0,0,p
2017-07-20 03:42,603.081,0.000,0,0,0,0,p
2017-07-20 03:48,603.081,0.003,0,0,0,0,p
2017-07-20 03:54,603.104,0.000,0,0,0,0,p
2017-07-20 04:00,603.094,0.007,0,0,0,0,p
2017-07-20 04:06,603.064,0.007,0,0,0,0,p
2017-07-20 04:12,603.064,0.000,0,0,0,0,p
2017-07-20 04:18,603.064,0.000,0,0,0,0,p
2017-07-20 04:24,603.031,0.013,0,0,0,0,p
2017-07-20 04:30,602.979,0.007,0,0,0,0,p
2017-07-20 04:36,602.982,0.007,0,0,0,0,p
2017-07-20 04:42,602.995,0.007,0,0,0,0,p
2017-07-20 04:48,602.956,0.010,0,0,0,0,p
2017-07-20 04:54,602.877,0.010,0,0,0,0,p
2017-07-20 05:00,602.844,0.000,0,0,0,0,p
2017-07-20 05:06,602.848,0.000,0,0,0,0,p
2017-07-20 05:12,602.858,0.000,0,0,0,0,p
2017-07-20 05:18,602.867,0.000,1,0,0,0,p
2017-07-20 05:24,602.851,0.000,0,0,0,0,p
2017-07-20 05:30,602.851,0.000,1,0,0,0,p
2017-07-20 05:36,602.887,0.000,0,0,0,0,p
2017-07-20 05:42,602.897,0.003,1,0,0,0,p
2017-07-20 05:48,602.966,0.013,0,0,0,0,p
2017-07-20 05:54,603.015,0.003,0,0,0,0,p
2017-07-20 06:00,603.054,0.007,0,0,0,0,p
2017-07-20 06:06,603.081,0.000,0,0,0,0,p
2017-07-20 06:12,603.084,0.007,0,0,0,0,p
2017-07-20 06:18,603.140,0.010,0,0,0,0,p
2017-07-20 06:24,603.182,0.000,1,0,0,0,p
2017-07-20 06:30,603.241,0.010,0,0,0,0,p
2017-07-20 06:36,603.291,0.000,1,0,0,0,p
2017-07-20 06:42,603.297,0.003,0,0,0,0,p
2017-07-20 06:48,603.291,0.003,0,0,0,0,p
2017-07-20 06:54,603.307,0.010,0,0,0,0,p
2017-07-20 07:00,603.369,0.007,0,0,0,0,p
2017-07-20 07:06,603.366,0.003,0,0,0,0,p
2017-07-20 07:12,603.350,0.007,0,0,0,0,p
2017-07-20 07:18,603.369,0.007,0,0,0,0,p
2017-07-20 07:24,603.406,0.000,1,0,0,0,p
2017-07-20 07:30,603.373,0.003,0,0,0,0,p
2017-07-20 07:36,603.346,0.000,1,0,0,0,p
2017-07-20 07:42,603.327,0.010,0,0,0,0,p
2017-07-20 07:48,603.297,0.000,0,0,0,0,p
2017-07-20 07:54,603.320,0.010,0,0,0,0,p
2017-07-20 08:00,603.320,0.010,0,0,0,0,p
2017-07-20 08:06,603.301,0.003,0,0,0,0,p
2017-07-20 08:12,603.287,0.007,0,0,0,0,p
2017-07-20 08:18,603.251,0.003,0,0,0,0,p
2017-07-20 08:24,603.225,0.000,0,0,0,0,p
2017-07-20 08:30,603.235,0.007,0,0,0,0,p
2017-07-20 08:36,603.261,0.013,0,0,0,0,p
2017-07-20 08:42,603.327,0.013,0,0,0,0,p
